avgFreq
16.4252873563218
4.87769784172662
4.81492537313433
4.57432432432432
4.56551724137931
4.52866242038217
4.30674846625767
4.30487804878049
4.30225080385852
4.25625
4.20052083333333
4.13978494623656
4.09142857142857
3.99397590361446
3.86666666666667
3.82325581395349
3.81463414634146
3.73480662983425
3.67105263157895
3.59071729957806
3.57391304347826
3.56465517241379
3.56194690265487
3.55502392344498
3.55502392344498
3.53941908713693
3.53305785123967
3.47704081632653
3.46875
3.46534653465347
3.46491228070175
3.45982142857143
3.45614035087719
3.45614035087719
3.44827586206897
3.43859649122807
3.4356846473029
3.43478260869565
3.43478260869565
3.41052631578947
3.40928270042194
3.40625
3.40625
3.3862660944206
3.37603305785124
3.35840707964602
3.35840707964602
3.3519313304721
3.3469387755102
3.33898305084746
3.31472081218274
3.31034482758621
3.31034482758621
3.30416666666667
3.30416666666667
3.30416666666667
3.29707112970711
3.27450980392157
3.27083333333333
3.27083333333333
3.27083333333333
3.27083333333333
3.27083333333333
3.27083333333333
3.27
3.27
3.27
3.27
3.27
3.27
3.26748971193416
3.26382978723404
3.26373626373626
3.25568181818182
3.24793388429752
3.24615384615385
3.24583333333333
3.23529411764706
3.23529411764706
3.23012552301255
3.22540983606557
3.22177419354839
3.22040816326531
3.21311475409836
3.20833333333333
3.20833333333333
3.2
3.18473895582329
3.18217054263566
3.18217054263566
3.18217054263566
3.17857142857143
3.16393442622951
3.16393442622951
3.16393442622951
3.15810276679842
3.152466367713
3.14634146341463
3.14342629482072
3.14342629482072
3.14342629482072
3.14015151515152
3.13888888888889
3.13414634146341
3.132
3.1207729468599
3.11392405063291
3.11111111111111
3.11111111111111
3.10924369747899
3.1015625
3.09859154929577
3.09663865546218
3.08467741935484
3.08171206225681
3.0775956284153
3.06639004149378
3.06639004149378
3.06639004149378
3.06639004149378
3.06395348837209
3.046875
3.046875
3.046875
3.046875
3.04330708661417
3.04273504273504
3.03991130820399
3.02283105022831
3.01376146788991
3.0
2.99563318777293
2.98046875
2.96958174904943
2.96862745098039
2.96862745098039
2.96862745098039
2.96862745098039
2.91187739463602
2.91187739463602
2.91187739463602
2.90188679245283
2.8996138996139
2.89887640449438
2.89887640449438
2.89887640449438
2.87058823529412
2.87058823529412
2.87058823529412
2.87058823529412
2.84732824427481
2.82641509433962
2.81428571428571
2.7942238267148
2.78916827852998
2.75103734439834
2.72738935214881
2.72573839662447
2.71777003484321
2.71219512195122
2.70935960591133
2.70631970260223
2.70631970260223
2.70631970260223
2.70631970260223
2.6989247311828
2.68965517241379
2.68260869565217
2.67697594501718
2.67482517482518
2.67021276595745
2.66906474820144
2.66666666666667
2.66666666666667
2.66666666666667
2.66666666666667
2.64253393665158
2.64112903225806
2.62790697674419
2.61764705882353
2.61764705882353
2.596
2.59401709401709
2.58273381294964
2.57450076804915
2.57425742574257
2.56302521008403
2.55913978494624
2.55882352941176
2.55882352941176
2.5375
2.52380952380952
2.51578947368421
2.50892857142857
2.5049504950495
2.4969696969697
2.48529411764706
2.4758064516129
2.47552447552448
2.475
2.4626334519573
2.45614035087719
2.4488188976378
2.448
2.44628099173554
2.43859649122807
2.43682310469314
2.43356643356643
2.43356643356643
2.43243243243243
2.42982456140351
2.41125121241513
2.40740740740741
2.40650406504065
2.40434782608696
2.39597315436242
2.39490445859873
2.38314176245211
2.38181818181818
2.37404580152672
2.3671875
2.36363636363636
2.35652173913043
2.3562091503268
2.34782608695652
2.34437086092715
2.34188034188034
2.33913043478261
2.33834586466165
2.33333333333333
2.32862190812721
2.32178217821782
2.31055900621118
2.31045751633987
2.29819277108434
2.29819277108434
2.29779411764706
2.296
2.29537366548043
2.29389312977099
2.29022082018927
2.28915662650602
2.28782287822878
2.28571428571429
2.28518518518519
2.28518518518519
2.28225806451613
2.28057553956835
2.2781954887218
2.27697841726619
2.27547169811321
2.27215189873418
2.26993865030675
2.26765799256506
2.26258992805755
2.26037735849057
2.25766871165644
2.25555555555556
2.25555555555556
2.25461254612546
2.25461254612546
2.25396825396825
2.25
2.25
2.24899598393574
2.24812030075188
2.24812030075188
2.24539877300613
2.24539877300613
2.2448132780083
2.24431818181818
2.24427480916031
2.24150943396226
2.23970037453184
2.23897058823529
2.23897058823529
2.23880597014925
2.23529411764706
2.23529411764706
2.23505976095618
2.23484848484848
2.23484848484848
2.23484848484848
2.23484848484848
2.23333333333333
2.23312883435583
2.23247232472325
2.23247232472325
2.22813688212928
2.22813688212928
2.22608695652174
2.22600619195046
2.22592592592593
2.22564102564103
2.22492401215805
2.22426470588235
2.22426470588235
2.22388059701493
2.22388059701493
2.22377622377622
2.22360248447205
2.22256097560976
